"","occurenceId","sourceTaxonName","targetTaxonName","interactionTypeName","localityContinent","localityCountry","roostCat1","bat","trophic","roost","X.N.A","usageKey_gbif","scientificName_gbif","rank_gbif","status_gbif","confidence_gbif","matchType_gbif","kingdom_gbif","phylum_gbif","order_gbif","family_gbif","genus_gbif","kingdomKey_gbif","phylumKey_gbif","classKey_gbif","orderKey_gbif","familyKey_gbif","genusKey_gbif","synonym_gbif","class_gbif","species_gbif","speciesKey_gbif","acceptedUsageKey_gbif","phylum_Expert","class_Expert","order_Expert","family_Expert","genus_Expert","species_Expert","canonicalName_Expert","authorship_Expert","scientificName_normalized_GBIF","key_GBIF","TaxonMatch_GBIF","confidence_GBIF","status_GBIF","rank_GBIF","kingdom_GBIF","phylum_GBIF","class_GBIF","order_GBIF","family_GBIF","genus_GBIF","species_GBIF","canonicalName_GBIF","authorship_GBIF","scientificName_normalized_Expert","key_GBIF.1"
"4398","HeithausEtal1975-o92","Carollia perspicillata (Linnaeus, 1758)","Piper jacquemontianum Kunth","eats","Central America","Costa Rica","",NA,"yes",NA,NA,3086339,"Piper jacquemontianum Kunth","SPECIES","ACCEPTED",97,"EXACT","Plantae","Tracheophyta","Piperales","Piperaceae","Piper",6,7707728,220,404,6678,3075433,FALSE,"Magnoliopsida","Piper jacquemontianum",3086339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4399","HeithausEtal1975-o92","Carollia perspicillata (Linnaeus, 1758)","Piper jacquemontianum Kunth","eats","Central America","Costa Rica","",NA,"yes",NA,NA,3086339,"Piper jacquemontianum Kunth","SPECIES","ACCEPTED",92,"FUZZY","Plantae","Tracheophyta","Piperales","Piperaceae","Piper",6,7707728,220,404,6678,3075433,FALSE,"Magnoliopsida","Piper jacquemontianum",3086339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4400","HeithausEtal1975-o92","Carollia perspicillata (Linnaeus, 1758)","Piper jacquemontianum Kunth","eats","Central America","Costa Rica","",NA,"yes",NA,NA,3086339,"Piper jacquemontianum Kunth","SPECIES","ACCEPTED",97,"EXACT","Plantae","Tracheophyta","Piperales","Piperaceae","Piper",6,7707728,220,404,6678,3075433,FALSE,"Magnoliopsida","Piper jacquemontianum",3086339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4401","HeithausEtal1975-o94","Carollia perspicillata (Linnaeus, 1758)","Piper glabrescens (Miq.) C.DC.","eats","Central America","Costa Rica","",NA,"yes",NA,NA,3086334,"Piper glabrescens (Miq.) C.DC.","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Piperales","Piperaceae","Piper",6,7707728,220,404,6678,3075433,FALSE,"Magnoliopsida","Piper glabrescens",3086334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4402","HeithausEtal1975-o94","Carollia perspicillata (Linnaeus, 1758)","Piper glabrescens (Miq.) C.DC.","eats","Central America","Costa Rica","",NA,"yes",NA,NA,3086334,"Piper glabrescens (Miq.) C.DC.","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Piperales","Piperaceae","Piper",6,7707728,220,404,6678,3075433,FALSE,"Magnoliopsida","Piper glabrescens",3086334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4403","HeithausEtal1975-o94","Carollia perspicillata (Linnaeus, 1758)","Piper glabrescens (Miq.) C.DC.","eats","Central America","Costa Rica","",NA,"yes",NA,NA,3086334,"Piper glabrescens (Miq.) C.DC.","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Piperales","Piperaceae","Piper",6,7707728,220,404,6678,3075433,FALSE,"Magnoliopsida","Piper glabrescens",3086334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4404","HeithausEtal1975-o96","Carollia perspicillata (Linnaeus, 1758)","Spondias mombin Jacq.","eats","Central America","Costa Rica","",NA,"yes",NA,NA,8185571,"Spondias mombin Jacq.","SPECIES","ACCEPTED",92,"FUZZY","Plantae","Tracheophyta","Sapindales","Anacardiaceae","Spondias",6,7707728,220,933,2398,3190592,FALSE,"Magnoliopsida","Spondias mombin",8185571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4405","HeithausEtal1975-o96","Carollia perspicillata (Linnaeus, 1758)","Spondias mombin Jacq.","eats","Central America","Costa Rica","",NA,"yes",NA,NA,8185571,"Spondias mombin Jacq.","SPECIES","ACCEPTED",97,"EXACT","Plantae","Tracheophyta","Sapindales","Anacardiaceae","Spondias",6,7707728,220,933,2398,3190592,FALSE,"Magnoliopsida","Spondias mombin",8185571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4406","HeithausEtal1975-o96","Carollia perspicillata (Linnaeus, 1758)","Spondias mombin Jacq.","eats","Central America","Costa Rica","",NA,"yes",NA,NA,8185571,"Spondias mombin Jacq.","SPECIES","ACCEPTED",92,"FUZZY","Plantae","Tracheophyta","Sapindales","Anacardiaceae","Spondias",6,7707728,220,933,2398,3190592,FALSE,"Magnoliopsida","Spondias mombin",8185571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4407","HeithausEtal1975-o96","Carollia perspicillata (Linnaeus, 1758)","Spondias mombin Jacq.","eats","Central America","Costa Rica","",NA,"yes",NA,NA,8185571,"Spondias mombin Jacq.","SPECIES","ACCEPTED",97,"EXACT","Plantae","Tracheophyta","Sapindales","Anacardiaceae","Spondias",6,7707728,220,933,2398,3190592,FALSE,"Magnoliopsida","Spondias mombin",8185571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4408","HeithausEtal1975-o96","Carollia perspicillata (Linnaeus, 1758)","Spondias mombin Jacq.","eats","Central America","Costa Rica","",NA,"yes",NA,NA,8185571,"Spondias mombin Jacq.","SPECIES","ACCEPTED",92,"FUZZY","Plantae","Tracheophyta","Sapindales","Anacardiaceae","Spondias",6,7707728,220,933,2398,3190592,FALSE,"Magnoliopsida","Spondias mombin",8185571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4409","HeithausEtal1975-o96","Carollia perspicillata (Linnaeus, 1758)","Spondias mombin Jacq.","eats","Central America","Costa Rica","",NA,"yes",NA,NA,8185571,"Spondias mombin Jacq.","SPECIES","ACCEPTED",97,"EXACT","Plantae","Tracheophyta","Sapindales","Anacardiaceae","Spondias",6,7707728,220,933,2398,3190592,FALSE,"Magnoliopsida","Spondias mombin",8185571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4410","HeithausEtal1975-o98","Artibeus jamaicensis Leach, 1821","Muntingia calabura L.","eats","Central America","Costa Rica","",NA,"yes",NA,NA,3152036,"Muntingia calabura L.","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Malvales","Muntingiaceae","Muntingia",6,7707728,220,941,2230,3152035,FALSE,"Magnoliopsida","Muntingia calabura",3152036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4411","HeithausEtal1975-o98","Artibeus jamaicensis Leach, 1821","Muntingia calabura L.","eats","Central America","Costa Rica","",NA,"yes",NA,NA,3152036,"Muntingia calabura L.","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Malvales","Muntingiaceae","Muntingia",6,7707728,220,941,2230,3152035,FALSE,"Magnoliopsida","Muntingia calabura",3152036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4412","HeithausEtal1975-o98","Artibeus jamaicensis Leach, 1821","Muntingia calabura L.","eats","Central America","Costa Rica","",NA,"yes",NA,NA,3152036,"Muntingia calabura L.","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Malvales","Muntingiaceae","Muntingia",6,7707728,220,941,2230,3152035,FALSE,"Magnoliopsida","Muntingia calabura",3152036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4413","HeithausEtal1975-o98","Artibeus jamaicensis Leach, 1821","Muntingia calabura L.","eats","Central America","Costa Rica","",NA,"yes",NA,NA,3152036,"Muntingia calabura L.","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Malvales","Muntingiaceae","Muntingia",6,7707728,220,941,2230,3152035,FALSE,"Magnoliopsida","Muntingia calabura",3152036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4414","HeithausFleming1978-o1","Carollia perspicillata (Linnaeus, 1758)","Piper amalago L.","eats","Central America","Costa Rica","",NA,"yes",NA,NA,3086333,"Piper amalago L.","SPECIES","ACCEPTED",94,"FUZZY","Plantae","Tracheophyta","Piperales","Piperaceae","Piper",6,7707728,220,404,6678,3075433,FALSE,"Magnoliopsida","Piper amalago",3086333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4415","HeithausFleming1978-o1","Carollia perspicillata (Linnaeus, 1758)","Piper amalago L.","eats","Central America","Costa Rica","",NA,"yes",NA,NA,3086333,"Piper amalago L.","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Piperales","Piperaceae","Piper",6,7707728,220,404,6678,3075433,FALSE,"Magnoliopsida","Piper amalago",3086333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4416","HeithausFleming1978-o1","Carollia perspicillata (Linnaeus, 1758)","Piper amalago L.","eats","Central America","Costa Rica","",NA,"yes",NA,NA,3086333,"Piper amalago L.","SPECIES","ACCEPTED",94,"FUZZY","Plantae","Tracheophyta","Piperales","Piperaceae","Piper",6,7707728,220,404,6678,3075433,FALSE,"Magnoliopsida","Piper amalago",3086333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4417","HeithausFleming1978-o1","Carollia perspicillata (Linnaeus, 1758)","Piper amalago L.","eats","Central America","Costa Rica","",NA,"yes",NA,NA,3086333,"Piper amalago L.","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Piperales","Piperaceae","Piper",6,7707728,220,404,6678,3075433,FALSE,"Magnoliopsida","Piper amalago",3086333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4418","HeithausFleming1978-o1","Carollia perspicillata (Linnaeus, 1758)","Piper amalago L.","eats","Central America","Costa Rica","",NA,"yes",NA,NA,3086333,"Piper amalago L.","SPECIES","ACCEPTED",94,"FUZZY","Plantae","Tracheophyta","Piperales","Piperaceae","Piper",6,7707728,220,404,6678,3075433,FALSE,"Magnoliopsida","Piper amalago",3086333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4419","HeithausFleming1978-o1","Carollia perspicillata (Linnaeus, 1758)","Piper amalago L.","eats","Central America","Costa Rica","",NA,"yes",NA,NA,3086333,"Piper amalago L.","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Piperales","Piperaceae","Piper",6,7707728,220,404,6678,3075433,FALSE,"Magnoliopsida","Piper amalago",3086333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4420","HeithausFleming1978-o2","Carollia perspicillata (Linnaeus, 1758)","Piper pseudofuligineum C.DC.","eats","Central America","Costa Rica","",NA,"yes",NA,NA,4189200,"Piper pseudofuligineum C.DC.","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Piperales","Piperaceae","Piper",6,7707728,220,404,6678,3075433,FALSE,"Magnoliopsida","Piper pseudofuligineum",4189200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4421","HeithausFleming1978-o2","Carollia perspicillata (Linnaeus, 1758)","Piper pseudofuligineum C.DC.","eats","Central America","Costa Rica","",NA,"yes",NA,NA,4189200,"Piper pseudofuligineum C.DC.","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Piperales","Piperaceae","Piper",6,7707728,220,404,6678,3075433,FALSE,"Magnoliopsida","Piper pseudofuligineum",4189200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4422","HeithausFleming1978-o2","Carollia perspicillata (Linnaeus, 1758)","Piper pseudofuligineum C.DC.","eats","Central America","Costa Rica","",NA,"yes",NA,NA,4189200,"Piper pseudofuligineum C.DC.","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Piperales","Piperaceae","Piper",6,7707728,220,404,6678,3075433,FALSE,"Magnoliopsida","Piper pseudofuligineum",4189200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4423","HeithausFleming1978-o5","Carollia perspicillata (Linnaeus, 1758)","Cecropia peltata L.","eats","Central America","Costa Rica","",NA,"yes",NA,NA,2984476,"Cecropia peltata L.","SPECIES","ACCEPTED",97,"EXACT","Plantae","Tracheophyta","Rosales","Urticaceae","Cecropia",6,7707728,220,691,6639,2984472,FALSE,"Magnoliopsida","Cecropia peltata",2984476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4424","HeithausFleming1978-o5","Carollia perspicillata (Linnaeus, 1758)","Cecropia peltata L.","eats","Central America","Costa Rica","",NA,"yes",NA,NA,2984476,"Cecropia peltata L.","SPECIES","ACCEPTED",97,"EXACT","Plantae","Tracheophyta","Rosales","Urticaceae","Cecropia",6,7707728,220,691,6639,2984472,FALSE,"Magnoliopsida","Cecropia peltata",2984476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4425","HeithausFleming1978-o5","Carollia perspicillata (Linnaeus, 1758)","Cecropia peltata L.","eats","Central America","Costa Rica","",NA,"yes",NA,NA,2984476,"Cecropia peltata L.","SPECIES","ACCEPTED",97,"EXACT","Plantae","Tracheophyta","Rosales","Urticaceae","Cecropia",6,7707728,220,691,6639,2984472,FALSE,"Magnoliopsida","Cecropia peltata",2984476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4426","HeithausFleming1978-o6","Carollia perspicillata (Linnaeus, 1758)","Ficus cotinifolia Kunth","eats","Central America","Costa Rica","",NA,"yes",NA,NA,7262403,"Ficus cotinifolia Kunth","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Rosales","Moraceae","Ficus",6,7707728,220,691,6640,2984588,FALSE,"Magnoliopsida","Ficus cotinifolia",7262403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4427","HeithausFleming1978-o6","Carollia perspicillata (Linnaeus, 1758)","Ficus cotinifolia Kunth","eats","Central America","Costa Rica","",NA,"yes",NA,NA,7262403,"Ficus cotinifolia Kunth","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Rosales","Moraceae","Ficus",6,7707728,220,691,6640,2984588,FALSE,"Magnoliopsida","Ficus cotinifolia",7262403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4428","HeithausFleming1978-o6","Carollia perspicillata (Linnaeus, 1758)","Ficus cotinifolia Kunth","eats","Central America","Costa Rica","",NA,"yes",NA,NA,7262403,"Ficus cotinifolia Kunth","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Rosales","Moraceae","Ficus",6,7707728,220,691,6640,2984588,FALSE,"Magnoliopsida","Ficus cotinifolia",7262403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4429","HeithausFleming1978-o7","Carollia perspicillata (Linnaeus, 1758)","Ficus ovalis (Liebm.) Miq.","eats","Central America","Costa Rica","",NA,"yes",NA,NA,5570269,"Ficus ovalis (Liebm.) Miq.","SPECIES","SYNONYM",98,"EXACT","Plantae","Tracheophyta","Rosales","Moraceae","Ficus",6,7707728,220,691,6640,2984588,TRUE,"Magnoliopsida","Ficus crassinervia",5361897,5361897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4430","HeithausFleming1978-o7","Carollia perspicillata (Linnaeus, 1758)","Ficus ovalis (Liebm.) Miq.","eats","Central America","Costa Rica","",NA,"yes",NA,NA,5570269,"Ficus ovalis (Liebm.) Miq.","SPECIES","SYNONYM",98,"EXACT","Plantae","Tracheophyta","Rosales","Moraceae","Ficus",6,7707728,220,691,6640,2984588,TRUE,"Magnoliopsida","Ficus crassinervia",5361897,5361897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4431","HeithausFleming1978-o7","Carollia perspicillata (Linnaeus, 1758)","Ficus ovalis (Liebm.) Miq.","eats","Central America","Costa Rica","",NA,"yes",NA,NA,5570269,"Ficus ovalis (Liebm.) Miq.","SPECIES","SYNONYM",98,"EXACT","Plantae","Tracheophyta","Rosales","Moraceae","Ficus",6,7707728,220,691,6640,2984588,TRUE,"Magnoliopsida","Ficus crassinervia",5361897,5361897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4432","HeithausFleming1978-o8","Carollia perspicillata (Linnaeus, 1758)","Muntingia calabura L.","eats","Central America","Costa Rica","",NA,"yes",NA,NA,3152036,"Muntingia calabura L.","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Malvales","Muntingiaceae","Muntingia",6,7707728,220,941,2230,3152035,FALSE,"Magnoliopsida","Muntingia calabura",3152036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4433","HeithausFleming1978-o8","Carollia perspicillata (Linnaeus, 1758)","Muntingia calabura L.","eats","Central America","Costa Rica","",NA,"yes",NA,NA,3152036,"Muntingia calabura L.","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Malvales","Muntingiaceae","Muntingia",6,7707728,220,941,2230,3152035,FALSE,"Magnoliopsida","Muntingia calabura",3152036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
